event_id,rank,compute_type,start_time_ms,end_time_ms,duration_ms,layer_id,flop_count,tflops,memory_accessed_bytes,pipeline_stage,dp_group,tp_rank
fwd_l19_r27,27,forward,1105.6036277659764,1108.91541346638,3.311785700403469,19,412316860416,0.412316860416,335544320,2,1,3
fwd_l20_r24,24,forward,1108.91541346638,1112.2324793427047,3.317065876324854,20,412316860416,0.412316860416,335544320,2,1,0
fwd_l20_r25,25,forward,1108.91541346638,1112.2324793427047,3.317065876324854,20,412316860416,0.412316860416,335544320,2,1,1
fwd_l20_r26,26,forward,1108.91541346638,1112.2324793427047,3.317065876324854,20,412316860416,0.412316860416,335544320,2,1,2
fwd_l20_r27,27,forward,1108.91541346638,1112.2324793427047,3.317065876324854,20,412316860416,0.412316860416,335544320,2,1,3
fwd_l21_r24,24,forward,1112.2324793427047,1115.7038945727202,3.4714152300154844,21,412316860416,0.412316860416,335544320,2,1,0
fwd_l21_r25,25,forward,1112.2324793427047,1115.7038945727202,3.4714152300154844,21,412316860416,0.412316860416,335544320,2,1,1
fwd_l21_r26,26,forward,1112.2324793427047,1115.7038945727202,3.4714152300154844,21,412316860416,0.412316860416,335544320,2,1,2
fwd_l21_r27,27,forward,1112.2324793427047,1115.7038945727202,3.4714152300154844,21,412316860416,0.412316860416,335544320,2,1,3
fwd_l22_r24,24,forward,1115.7038945727202,1118.996136151687,3.2922415789669035,22,412316860416,0.412316860416,335544320,2,1,0
fwd_l22_r25,25,forward,1115.7038945727202,1118.996136151687,3.2922415789669035,22,412316860416,0.412316860416,335544320,2,1,1
fwd_l22_r26,26,forward,1115.7038945727202,1118.996136151687,3.2922415789669035,22,412316860416,0.412316860416,335544320,2,1,2
fwd_l22_r27,27,forward,1115.7038945727202,1118.996136151687,3.2922415789669035,22,412316860416,0.412316860416,335544320,2,1,3
fwd_l23_r24,24,forward,1118.996136151687,1122.3109691313648,3.3148329796777176,23,412316860416,0.412316860416,335544320,2,1,0
fwd_l23_r25,25,forward,1118.996136151687,1122.3109691313648,3.3148329796777176,23,412316860416,0.412316860416,335544320,2,1,1
fwd_l23_r26,26,forward,1118.996136151687,1122.3109691313648,3.3148329796777176,23,412316860416,0.412316860416,335544320,2,1,2
fwd_l23_r27,27,forward,1118.996136151687,1122.3109691313648,3.3148329796777176,23,412316860416,0.412316860416,335544320,2,1,3
fwd_l16_r40,40,forward,1095.5098918039525,1098.9809399301628,3.471048126210352,16,412316860416,0.412316860416,335544320,2,2,0
fwd_l16_r41,41,forward,1095.5098918039525,1098.9809399301628,3.471048126210352,16,412316860416,0.412316860416,335544320,2,2,1
fwd_l16_r42,42,forward,1095.5098918039525,1098.9809399301628,3.471048126210352,16,412316860416,0.412316860416,335544320,2,2,2
fwd_l16_r43,43,forward,1095.5098918039525,1098.9809399301628,3.471048126210352,16,412316860416,0.412316860416,335544320,2,2,3
fwd_l17_r40,40,forward,1098.9809399301628,1102.3117918918226,3.33085196165972,17,412316860416,0.412316860416,335544320,2,2,0
fwd_l17_r41,41,forward,1098.9809399301628,1102.3117918918226,3.33085196165972,17,412316860416,0.412316860416,335544320,2,2,1
fwd_l17_r42,42,forward,1098.9809399301628,1102.3117918918226,3.33085196165972,17,412316860416,0.412316860416,335544320,2,2,2
fwd_l17_r43,43,forward,1098.9809399301628,1102.3117918918226,3.33085196165972,17,412316860416,0.412316860416,335544320,2,2,3
fwd_l18_r40,40,forward,1102.3117918918226,1105.6344073304513,3.322615438628773,18,412316860416,0.412316860416,335544320,2,2,0
fwd_l18_r41,41,forward,1102.3117918918226,1105.6344073304513,3.322615438628773,18,412316860416,0.412316860416,335544320,2,2,1
fwd_l18_r42,42,forward,1102.3117918918226,1105.6344073304513,3.322615438628773,18,412316860416,0.412316860416,335544320,2,2,2
fwd_l18_r43,43,forward,1102.3117918918226,1105.6344073304513,3.322615438628773,18,412316860416,0.412316860416,335544320,2,2,3
fwd_l19_r40,40,forward,1105.6344073304513,1108.9644741359475,3.330066805496079,19,412316860416,0.412316860416,335544320,2,2,0
fwd_l19_r41,41,forward,1105.6344073304513,1108.9644741359475,3.330066805496079,19,412316860416,0.412316860416,335544320,2,2,1
fwd_l19_r42,42,forward,1105.6344073304513,1108.9644741359475,3.330066805496079,19,412316860416,0.412316860416,335544320,2,2,2
fwd_l19_r43,43,forward,1105.6344073304513,1108.9644741359475,3.330066805496079,19,412316860416,0.412316860416,335544320,2,2,3
fwd_l20_r40,40,forward,1108.9644741359475,1112.3943314508465,3.4298573148989764,20,412316860416,0.412316860416,335544320,2,2,0
fwd_l20_r41,41,forward,1108.9644741359475,1112.3943314508465,3.4298573148989764,20,412316860416,0.412316860416,335544320,2,2,1
fwd_l20_r42,42,forward,1108.9644741359475,1112.3943314508465,3.4298573148989764,20,412316860416,0.412316860416,335544320,2,2,2
fwd_l20_r43,43,forward,1108.9644741359475,1112.3943314508465,3.4298573148989764,20,412316860416,0.412316860416,335544320,2,2,3
fwd_l21_r40,40,forward,1112.3943314508465,1115.6784123713373,3.2840809204908172,21,412316860416,0.412316860416,335544320,2,2,0
fwd_l21_r41,41,forward,1112.3943314508465,1115.6784123713373,3.2840809204908172,21,412316860416,0.412316860416,335544320,2,2,1
fwd_l21_r42,42,forward,1112.3943314508465,1115.6784123713373,3.2840809204908172,21,412316860416,0.412316860416,335544320,2,2,2
fwd_l21_r43,43,forward,1112.3943314508465,1115.6784123713373,3.2840809204908172,21,412316860416,0.412316860416,335544320,2,2,3
fwd_l22_r40,40,forward,1115.6784123713373,1119.0283647238944,3.349952352557084,22,412316860416,0.412316860416,335544320,2,2,0
fwd_l22_r41,41,forward,1115.6784123713373,1119.0283647238944,3.349952352557084,22,412316860416,0.412316860416,335544320,2,2,1
fwd_l22_r42,42,forward,1115.6784123713373,1119.0283647238944,3.349952352557084,22,412316860416,0.412316860416,335544320,2,2,2
fwd_l22_r43,43,forward,1115.6784123713373,1119.0283647238944,3.349952352557084,22,412316860416,0.412316860416,335544320,2,2,3
fwd_l23_r40,40,forward,1119.0283647238944,1122.2882060446277,3.2598413207334254,23,412316860416,0.412316860416,335544320,2,2,0
fwd_l23_r41,41,forward,1119.0283647238944,1122.2882060446277,3.2598413207334254,23,412316860416,0.412316860416,335544320,2,2,1
fwd_l23_r42,42,forward,1119.0283647238944,1122.2882060446277,3.2598413207334254,23,412316860416,0.412316860416,335544320,2,2,2
fwd_l23_r43,43,forward,1119.0283647238944,1122.2882060446277,3.2598413207334254,23,412316860416,0.412316860416,335544320,2,2,3
fwd_l16_r56,56,forward,1095.5098918039525,1098.7267366874707,3.216844883518144,16,412316860416,0.412316860416,335544320,2,3,0
fwd_l16_r57,57,forward,1095.5098918039525,1098.7267366874707,3.216844883518144,16,412316860416,0.412316860416,335544320,2,3,1
fwd_l16_r58,58,forward,1095.5098918039525,1098.7267366874707,3.216844883518144,16,412316860416,0.412316860416,335544320,2,3,2
fwd_l16_r59,59,forward,1095.5098918039525,1098.7267366874707,3.216844883518144,16,412316860416,0.412316860416,335544320,2,3,3
fwd_l17_r56,56,forward,1098.7267366874707,1101.9684382354123,3.2417015479417888,17,412316860416,0.412316860416,335544320,2,3,0
fwd_l17_r57,57,forward,1098.7267366874707,1101.9684382354123,3.2417015479417888,17,412316860416,0.412316860416,335544320,2,3,1
fwd_l17_r58,58,forward,1098.7267366874707,1101.9684382354123,3.2417015479417888,17,412316860416,0.412316860416,335544320,2,3,2
fwd_l17_r59,59,forward,1098.7267366874707,1101.9684382354123,3.2417015479417888,17,412316860416,0.412316860416,335544320,2,3,3
fwd_l18_r56,56,forward,1101.9684382354123,1105.1752924739017,3.2068542384890986,18,412316860416,0.412316860416,335544320,2,3,0
fwd_l18_r57,57,forward,1101.9684382354123,1105.1752924739017,3.2068542384890986,18,412316860416,0.412316860416,335544320,2,3,1
fwd_l18_r58,58,forward,1101.9684382354123,1105.1752924739017,3.2068542384890986,18,412316860416,0.412316860416,335544320,2,3,2
fwd_l18_r59,59,forward,1101.9684382354123,1105.1752924739017,3.2068542384890986,18,412316860416,0.412316860416,335544320,2,3,3
fwd_l19_r56,56,forward,1105.1752924739017,1108.6307382063608,3.4554457324591503,19,412316860416,0.412316860416,335544320,2,3,0
fwd_l19_r57,57,forward,1105.1752924739017,1108.6307382063608,3.4554457324591503,19,412316860416,0.412316860416,335544320,2,3,1
fwd_l19_r58,58,forward,1105.1752924739017,1108.6307382063608,3.4554457324591503,19,412316860416,0.412316860416,335544320,2,3,2
fwd_l19_r59,59,forward,1105.1752924739017,1108.6307382063608,3.4554457324591503,19,412316860416,0.412316860416,335544320,2,3,3
fwd_l20_r56,56,forward,1108.6307382063608,1112.0326015067194,3.401863300358743,20,412316860416,0.412316860416,335544320,2,3,0
fwd_l20_r57,57,forward,1108.6307382063608,1112.0326015067194,3.401863300358743,20,412316860416,0.412316860416,335544320,2,3,1
fwd_l20_r58,58,forward,1108.6307382063608,1112.0326015067194,3.401863300358743,20,412316860416,0.412316860416,335544320,2,3,2
fwd_l20_r59,59,forward,1108.6307382063608,1112.0326015067194,3.401863300358743,20,412316860416,0.412316860416,335544320,2,3,3
fwd_l21_r56,56,forward,1112.0326015067194,1115.2747902204633,3.24218871374371,21,412316860416,0.412316860416,335544320,2,3,0
fwd_l21_r57,57,forward,1112.0326015067194,1115.2747902204633,3.24218871374371,21,412316860416,0.412316860416,335544320,2,3,1
fwd_l21_r58,58,forward,1112.0326015067194,1115.2747902204633,3.24218871374371,21,412316860416,0.412316860416,335544320,2,3,2
fwd_l21_r59,59,forward,1112.0326015067194,1115.2747902204633,3.24218871374371,21,412316860416,0.412316860416,335544320,2,3,3
fwd_l22_r56,56,forward,1115.2747902204633,1118.612741194955,3.3379509744919655,22,412316860416,0.412316860416,335544320,2,3,0
fwd_l22_r57,57,forward,1115.2747902204633,1118.612741194955,3.3379509744919655,22,412316860416,0.412316860416,335544320,2,3,1
fwd_l22_r58,58,forward,1115.2747902204633,1118.612741194955,3.3379509744919655,22,412316860416,0.412316860416,335544320,2,3,2
fwd_l22_r59,59,forward,1115.2747902204633,1118.612741194955,3.3379509744919655,22,412316860416,0.412316860416,335544320,2,3,3
fwd_l23_r56,56,forward,1118.612741194955,1122.0471200548973,3.4343788599422442,23,412316860416,0.412316860416,335544320,2,3,0
fwd_l23_r57,57,forward,1118.612741194955,1122.0471200548973,3.4343788599422442,23,412316860416,0.412316860416,335544320,2,3,1
fwd_l23_r58,58,forward,1118.612741194955,1122.0471200548973,3.4343788599422442,23,412316860416,0.412316860416,335544320,2,3,2
fwd_l23_r59,59,forward,1118.612741194955,1122.0471200548973,3.4343788599422442,23,412316860416,0.412316860416,335544320,2,3,3
recompute_l24_r12,12,forward,1057.292406864966,1060.4606186820436,3.168211817077493,24,412316860416,0.412316860416,335544320,3,0,0
recompute_l24_r13,13,forward,1057.292406864966,1060.4606186820436,3.168211817077493,24,412316860416,0.412316860416,335544320,3,0,1
recompute_l24_r14,14,forward,1057.292406864966,1060.4606186820436,3.168211817077493,24,412316860416,0.412316860416,335544320,3,0,2
recompute_l24_r15,15,forward,1057.292406864966,1060.4606186820436,3.168211817077493,24,412316860416,0.412316860416,335544320,3,0,3
bwd_l24_r12,12,backward,1060.4606186820436,1067.307446434309,6.846827752265527,24,824633720832,0.824633720832,838860800,3,0,0
bwd_l24_r13,13,backward,1060.4606186820436,1067.307446434309,6.846827752265527,24,824633720832,0.824633720832,838860800,3,0,1
bwd_l24_r14,14,backward,1060.4606186820436,1067.307446434309,6.846827752265527,24,824633720832,0.824633720832,838860800,3,0,2
bwd_l24_r15,15,backward,1060.4606186820436,1067.307446434309,6.846827752265527,24,824633720832,0.824633720832,838860800,3,0,3
bwd_l25_r12,12,backward,1067.307446434309,1074.1957322141177,6.888285779808712,25,824633720832,0.824633720832,838860800,3,0,0
bwd_l25_r13,13,backward,1067.307446434309,1074.1957322141177,6.888285779808712,25,824633720832,0.824633720832,838860800,3,0,1
bwd_l25_r14,14,backward,1067.307446434309,1074.1957322141177,6.888285779808712,25,824633720832,0.824633720832,838860800,3,0,2
bwd_l25_r15,15,backward,1067.307446434309,1074.1957322141177,6.888285779808712,25,824633720832,0.824633720832,838860800,3,0,3
recompute_l26_r12,12,forward,1074.1957322141177,1077.638357969627,3.442625755509132,26,412316860416,0.412316860416,335544320,3,0,0
recompute_l26_r13,13,forward,1074.1957322141177,1077.638357969627,3.442625755509132,26,412316860416,0.412316860416,335544320,3,0,1
recompute_l26_r14,14,forward,1074.1957322141177,1077.638357969627,3.442625755509132,26,412316860416,0.412316860416,335544320,3,0,2
recompute_l26_r15,15,forward,1074.1957322141177,1077.638357969627,3.442625755509132,26,412316860416,0.412316860416,335544320,3,0,3
bwd_l26_r12,12,backward,1077.638357969627,1084.2378471760571,6.599489206430276,26,824633720832,0.824633720832,838860800,3,0,0
bwd_l26_r13,13,backward,1077.638357969627,1084.2378471760571,6.599489206430276,26,824633720832,0.824633720832,838860800,3,0,1
bwd_l26_r14,14,backward,1077.638357969627,1084.2378471760571,6.599489206430276,26,824633720832,0.824633720832,838860800,3,0,2
bwd_l26_r15,15,backward,1077.638357969627,1084.2378471760571,6.599489206430276,26,824633720832,0.824633720832,838860800,3,0,3
bwd_l27_r12,12,backward,1084.2378471760571,1090.7170494488441,6.479202272786866,27,824633720832,0.824633720832,838860800,3,0,0
bwd_l27_r13,13,backward,1084.2378471760571,1090.7170494488441,6.479202272786866,27,824633720832,0.824633720832,838860800,3,0,1
bwd_l27_r14,14,backward,1084.2378471760571,1090.7170494488441,6.479202272786866,27,824633720832,0.824633720832,838860800,3,0,2
bwd_l27_r15,15,backward,1084.2378471760571,1090.7170494488441,6.479202272786866,27,824633720832,0.824633720832,838860800,3,0,3
recompute_l28_r12,12,forward,1090.7170494488441,1094.1835336994773,3.4664842506331173,28,412316860416,0.412316860416,335544320,3,0,0
recompute_l28_r13,13,forward,1090.7170494488441,1094.1835336994773,3.4664842506331173,28,412316860416,0.412316860416,335544320,3,0,1
recompute_l28_r14,14,forward,1090.7170494488441,1094.1835336994773,3.4664842506331173,28,412316860416,0.412316860416,335544320,3,0,2
recompute_l28_r15,15,forward,1090.7170494488441,1094.1835336994773,3.4664842506331173,28,412316860416,0.412316860416,335544320,3,0,3
bwd_l28_r12,12,backward,1094.1835336994773,1100.956983235132,6.773449535654841,28,824633720832,0.824633720832,838860800,3,0,0
bwd_l28_r13,13,backward,1094.1835336994773,1100.956983235132,6.773449535654841,28,824633720832,0.824633720832,838860800,3,0,1
bwd_l28_r14,14,backward,1094.1835336994773,1100.956983235132,6.773449535654841,28,824633720832,0.824633720832,838860800,3,0,2
bwd_l28_r15,15,backward,1094.1835336994773,1100.956983235132,6.773449535654841,28,824633720832,0.824633720832,838860800,3,0,3
bwd_l29_r12,12,backward,1100.956983235132,1107.8301764077007,6.873193172568737,29,824633720832,0.824633720832,838860800,3,0,0
bwd_l29_r13,13,backward,1100.956983235132,1107.8301764077007,6.873193172568737,29,824633720832,0.824633720832,838860800,3,0,1
bwd_l29_r14,14,backward,1100.956983235132,1107.8301764077007,6.873193172568737,29,824633720832,0.824633720832,838860800,3,0,2
bwd_l29_r15,15,backward,1100.956983235132,1107.8301764077007,6.873193172568737,29,824633720832,0.824633720832,838860800,3,0,3
recompute_l30_r12,12,forward,1107.8301764077007,1111.1993717760088,3.369195368307931,30,412316860416,0.412316860416,335544320,3,0,0
recompute_l30_r13,13,forward,1107.8301764077007,1111.1993717760088,3.369195368307931,30,412316860416,0.412316860416,335544320,3,0,1
recompute_l30_r14,14,forward,1107.8301764077007,1111.1993717760088,3.369195368307931,30,412316860416,0.412316860416,335544320,3,0,2
recompute_l30_r15,15,forward,1107.8301764077007,1111.1993717760088,3.369195368307931,30,412316860416,0.412316860416,335544320,3,0,3
bwd_l30_r12,12,backward,1111.1993717760088,1117.7508396705282,6.551467894519547,30,824633720832,0.824633720832,838860800,3,0,0
bwd_l30_r13,13,backward,1111.1993717760088,1117.7508396705282,6.551467894519547,30,824633720832,0.824633720832,838860800,3,0,1
bwd_l30_r14,14,backward,1111.1993717760088,1117.7508396705282,6.551467894519547,30,824633720832,0.824633720832,838860800,3,0,2
bwd_l30_r15,15,backward,1111.1993717760088,1117.7508396705282,6.551467894519547,30,824633720832,0.824633720832,838860800,3,0,3
bwd_l31_r12,12,backward,1117.7508396705282,1124.0993038219888,6.34846415146062,31,824633720832,0.824633720832,838860800,3,0,0
bwd_l31_r13,13,backward,1117.7508396705282,1124.0993038219888,6.34846415146062,31,824633720832,0.824633720832,838860800,3,0,1
bwd_l31_r14,14,backward,1117.7508396705282,1124.0993038219888,6.34846415146062,31,824633720832,0.824633720832,838860800,3,0,2
bwd_l31_r15,15,backward,1117.7508396705282,1124.0993038219888,6.34846415146062,31,824633720832,0.824633720832,838860800,3,0,3
out_bwd_l32_r12,12,output,1124.0993038219888,1130.7609096863923,6.661605864403564,32,843155767296,0.843155767296,204718080,3,0,0
out_bwd_l32_r13,13,output,1124.0993038219888,1130.7609096863923,6.661605864403564,32,843155767296,0.843155767296,204718080,3,0,1
out_bwd_l32_r14,14,output,1124.0993038219888,1130.7609096863923,6.661605864403564,32,843155767296,0.843155767296,204718080,3,0,2
out_bwd_l32_r15,15,output,1124.0993038219888,1130.7609096863923,6.661605864403564,32,843155767296,0.843155767296,204718080,3,0,3
recompute_l24_r28,28,forward,1057.292406864966,1060.535532172808,3.2431253078419875,24,412316860416,0.412316860416,335544320,3,1,0
recompute_l24_r29,29,forward,1057.292406864966,1060.535532172808,3.2431253078419875,24,412316860416,0.412316860416,335544320,3,1,1
recompute_l24_r30,30,forward,1057.292406864966,1060.535532172808,3.2431253078419875,24,412316860416,0.412316860416,335544320,3,1,2
recompute_l24_r31,31,forward,1057.292406864966,1060.535532172808,3.2431253078419875,24,412316860416,0.412316860416,335544320,3,1,3
bwd_l24_r28,28,backward,1060.535532172808,1067.2079343908433,6.672402218035334,24,824633720832,0.824633720832,838860800,3,1,0
bwd_l24_r29,29,backward,1060.535532172808,1067.2079343908433,6.672402218035334,24,824633720832,0.824633720832,838860800,3,1,1
bwd_l24_r30,30,backward,1060.535532172808,1067.2079343908433,6.672402218035334,24,824633720832,0.824633720832,838860800,3,1,2
bwd_l24_r31,31,backward,1060.535532172808,1067.2079343908433,6.672402218035334,24,824633720832,0.824633720832,838860800,3,1,3
bwd_l25_r28,28,backward,1067.2079343908433,1073.6998774132605,6.491943022417068,25,824633720832,0.824633720832,838860800,3,1,0
bwd_l25_r29,29,backward,1067.2079343908433,1073.6998774132605,6.491943022417068,25,824633720832,0.824633720832,838860800,3,1,1
bwd_l25_r30,30,backward,1067.2079343908433,1073.6998774132605,6.491943022417068,25,824633720832,0.824633720832,838860800,3,1,2
bwd_l25_r31,31,backward,1067.2079343908433,1073.6998774132605,6.491943022417068,25,824633720832,0.824633720832,838860800,3,1,3
recompute_l26_r28,28,forward,1073.6998774132605,1076.9057373373544,3.2058599240938346,26,412316860416,0.412316860416,335544320,3,1,0
recompute_l26_r29,29,forward,1073.6998774132605,1076.9057373373544,3.2058599240938346,26,412316860416,0.412316860416,335544320,3,1,1
recompute_l26_r30,30,forward,1073.6998774132605,1076.9057373373544,3.2058599240938346,26,412316860416,0.412316860416,335544320,3,1,2
recompute_l26_r31,31,forward,1073.6998774132605,1076.9057373373544,3.2058599240938346,26,412316860416,0.412316860416,335544320,3,1,3
bwd_l26_r28,28,backward,1076.9057373373544,1083.2281108635411,6.322373526186809,26,824633720832,0.824633720832,838860800,3,1,0
bwd_l26_r29,29,backward,1076.9057373373544,1083.2281108635411,6.322373526186809,26,824633720832,0.824633720832,838860800,3,1,1
bwd_l26_r30,30,backward,1076.9057373373544,1083.2281108635411,6.322373526186809,26,824633720832,0.824633720832,838860800,3,1,2
bwd_l26_r31,31,backward,1076.9057373373544,1083.2281108635411,6.322373526186809,26,824633720832,0.824633720832,838860800,3,1,3
bwd_l27_r28,28,backward,1083.2281108635411,1089.8482597551576,6.62014889161644,27,824633720832,0.824633720832,838860800,3,1,0
bwd_l27_r29,29,backward,1083.2281108635411,1089.8482597551576,6.62014889161644,27,824633720832,0.824633720832,838860800,3,1,1
bwd_l27_r30,30,backward,1083.2281108635411,1089.8482597551576,6.62014889161644,27,824633720832,0.824633720832,838860800,3,1,2
bwd_l27_r31,31,backward,1083.2281108635411,1089.8482597551576,6.62014889161644,27,824633720832,0.824633720832,838860800,3,1,3
recompute_l28_r28,28,forward,1089.8482597551576,1093.0886630949803,3.240403339822784,28,412316860416,0.412316860416,335544320,3,1,0
recompute_l28_r29,29,forward,1089.8482597551576,1093.0886630949803,3.240403339822784,28,412316860416,0.412316860416,335544320,3,1,1
recompute_l28_r30,30,forward,1089.8482597551576,1093.0886630949803,3.240403339822784,28,412316860416,0.412316860416,335544320,3,1,2
recompute_l28_r31,31,forward,1089.8482597551576,1093.0886630949803,3.240403339822784,28,412316860416,0.412316860416,335544320,3,1,3
bwd_l28_r28,28,backward,1093.0886630949803,1099.9279148591452,6.839251764164889,28,824633720832,0.824633720832,838860800,3,1,0
bwd_l28_r29,29,backward,1093.0886630949803,1099.9279148591452,6.839251764164889,28,824633720832,0.824633720832,838860800,3,1,1
bwd_l28_r30,30,backward,1093.0886630949803,1099.9279148591452,6.839251764164889,28,824633720832,0.824633720832,838860800,3,1,2
bwd_l28_r31,31,backward,1093.0886630949803,1099.9279148591452,6.839251764164889,28,824633720832,0.824633720832,838860800,3,1,3
bwd_l29_r28,28,backward,1099.9279148591452,1106.2341824174246,6.306267558279455,29,824633720832,0.824633720832,838860800,3,1,0
bwd_l29_r29,29,backward,1099.9279148591452,1106.2341824174246,6.306267558279455,29,824633720832,0.824633720832,838860800,3,1,1
bwd_l29_r30,30,backward,1099.9279148591452,1106.2341824174246,6.306267558279455,29,824633720832,0.824633720832,838860800,3,1,2
bwd_l29_r31,31,backward,1099.9279148591452,1106.2341824174246,6.306267558279455,29,824633720832,0.824633720832,838860800,3,1,3
recompute_l30_r28,28,forward,1106.2341824174246,1109.5753573991833,3.3411749817586767,30,412316860416,0.412316860416,335544320,3,1,0
recompute_l30_r29,29,forward,1106.2341824174246,1109.5753573991833,3.3411749817586767,30,412316860416,0.412316860416,335544320,3,1,1
recompute_l30_r30,30,forward,1106.2341824174246,1109.5753573991833,3.3411749817586767,30,412316860416,0.412316860416,335544320,3,1,2
recompute_l30_r31,31,forward,1106.2341824174246,1109.5753573991833,3.3411749817586767,30,412316860416,0.412316860416,335544320,3,1,3
bwd_l30_r28,28,backward,1109.5753573991833,1116.4021232982993,6.826765899115905,30,824633720832,0.824633720832,838860800,3,1,0
bwd_l30_r29,29,backward,1109.5753573991833,1116.4021232982993,6.826765899115905,30,824633720832,0.824633720832,838860800,3,1,1
bwd_l30_r30,30,backward,1109.5753573991833,1116.4021232982993,6.826765899115905,30,824633720832,0.824633720832,838860800,3,1,2
bwd_l30_r31,31,backward,1109.5753573991833,1116.4021232982993,6.826765899115905,30,824633720832,0.824633720832,838860800,3,1,3
bwd_l31_r28,28,backward,1116.4021232982993,1122.7324866812628,6.330363382963666,31,824633720832,0.824633720832,838860800,3,1,0
bwd_l31_r29,29,backward,1116.4021232982993,1122.7324866812628,6.330363382963666,31,824633720832,0.824633720832,838860800,3,1,1
bwd_l31_r30,30,backward,1116.4021232982993,1122.7324866812628,6.330363382963666,31,824633720832,0.824633720832,838860800,3,1,2
bwd_l31_r31,31,backward,1116.4021232982993,1122.7324866812628,6.330363382963666,31,824633720832,0.824633720832,838860800,3,1,3
out_bwd_l32_r28,28,output,1122.7324866812628,1129.3333873089873,6.600900627724338,32,843155767296,0.843155767296,204718080,3,1,0
out_bwd_l32_r29,29,output,1122.7324866812628,1129.3333873089873,6.600900627724338,32,843155767296,0.843155767296,204718080,3,1,1
out_bwd_l32_r30,30,output,1122.7324866812628,1129.3333873089873,6.600900627724338,32,843155767296,0.843155767296,204718080,3,1,2
out_bwd_l32_r31,31,output,1122.7324866812628,1129.3333873089873,6.600900627724338,32,843155767296,0.843155767296,204718080,3,1,3
recompute_l24_r44,44,forward,1057.292406864966,1060.5327823756236,3.2403755106575893,24,412316860416,0.412316860416,335544320,3,2,0
recompute_l24_r45,45,forward,1057.292406864966,1060.5327823756236,3.2403755106575893,24,412316860416,0.412316860416,335544320,3,2,1
recompute_l24_r46,46,forward,1057.292406864966,1060.5327823756236,3.2403755106575893,24,412316860416,0.412316860416,335544320,3,2,2
recompute_l24_r47,47,forward,1057.292406864966,1060.5327823756236,3.2403755106575893,24,412316860416,0.412316860416,335544320,3,2,3
bwd_l24_r44,44,backward,1060.5327823756236,1067.063634008816,6.530851633192336,24,824633720832,0.824633720832,838860800,3,2,0
bwd_l24_r45,45,backward,1060.5327823756236,1067.063634008816,6.530851633192336,24,824633720832,0.824633720832,838860800,3,2,1
bwd_l24_r46,46,backward,1060.5327823756236,1067.063634008816,6.530851633192336,24,824633720832,0.824633720832,838860800,3,2,2
bwd_l24_r47,47,backward,1060.5327823756236,1067.063634008816,6.530851633192336,24,824633720832,0.824633720832,838860800,3,2,3
bwd_l25_r44,44,backward,1067.063634008816,1073.4501722373343,6.3865382285182015,25,824633720832,0.824633720832,838860800,3,2,0
bwd_l25_r45,45,backward,1067.063634008816,1073.4501722373343,6.3865382285182015,25,824633720832,0.824633720832,838860800,3,2,1
bwd_l25_r46,46,backward,1067.063634008816,1073.4501722373343,6.3865382285182015,25,824633720832,0.824633720832,838860800,3,2,2
bwd_l25_r47,47,backward,1067.063634008816,1073.4501722373343,6.3865382285182015,25,824633720832,0.824633720832,838860800,3,2,3
recompute_l26_r44,44,forward,1073.4501722373343,1076.7738549646085,3.3236827272742353,26,412316860416,0.412316860416,335544320,3,2,0
recompute_l26_r45,45,forward,1073.4501722373343,1076.7738549646085,3.3236827272742353,26,412316860416,0.412316860416,335544320,3,2,1
recompute_l26_r46,46,forward,1073.4501722373343,1076.7738549646085,3.3236827272742353,26,412316860416,0.412316860416,335544320,3,2,2
recompute_l26_r47,47,forward,1073.4501722373343,1076.7738549646085,3.3236827272742353,26,412316860416,0.412316860416,335544320,3,2,3
bwd_l26_r44,44,backward,1076.7738549646085,1083.662909820376,6.889054855767629,26,824633720832,0.824633720832,838860800,3,2,0
bwd_l26_r45,45,backward,1076.7738549646085,1083.662909820376,6.889054855767629,26,824633720832,0.824633720832,838860800,3,2,1
bwd_l26_r46,46,backward,1076.7738549646085,1083.662909820376,6.889054855767629,26,824633720832,0.824633720832,838860800,3,2,2
bwd_l26_r47,47,backward,1076.7738549646085,1083.662909820376,6.889054855767629,26,824633720832,0.824633720832,838860800,3,2,3
bwd_l27_r44,44,backward,1083.662909820376,1090.6140938945289,6.951184074152739,27,824633720832,0.824633720832,838860800,3,2,0
bwd_l27_r45,45,backward,1083.662909820376,1090.6140938945289,6.951184074152739,27,824633720832,0.824633720832,838860800,3,2,1
bwd_l27_r46,46,backward,1083.662909820376,1090.6140938945289,6.951184074152739,27,824633720832,0.824633720832,838860800,3,2,2
bwd_l27_r47,47,backward,1083.662909820376,1090.6140938945289,6.951184074152739,27,824633720832,0.824633720832,838860800,3,2,3
recompute_l28_r44,44,forward,1090.6140938945289,1093.8672844890739,3.2531905945449857,28,412316860416,0.412316860416,335544320,3,2,0
recompute_l28_r45,45,forward,1090.6140938945289,1093.8672844890739,3.2531905945449857,28,412316860416,0.412316860416,335544320,3,2,1
recompute_l28_r46,46,forward,1090.6140938945289,1093.8672844890739,3.2531905945449857,28,412316860416,0.412316860416,335544320,3,2,2
recompute_l28_r47,47,forward,1090.6140938945289,1093.8672844890739,3.2531905945449857,28,412316860416,0.412316860416,335544320,3,2,3
bwd_l28_r44,44,backward,1093.8672844890739,1100.6728836104228,6.805599121348926,28,824633720832,0.824633720832,838860800,3,2,0
